,prompt,region,object,country,img_id
25667,road sign in Nigeria,Africa,road sign,Nigeria,25667
25668,road sign in South Africa,Africa,road sign,South Africa,25668
25669,road sign in Egypt,Africa,road sign,Egypt,25669
25670,road sign in Nigeria,Africa,road sign,Nigeria,25670
25671,road sign in South Africa,Africa,road sign,South Africa,25671
25672,road sign in Egypt,Africa,road sign,Egypt,25672
25673,road sign in Nigeria,Africa,road sign,Nigeria,25673
25674,road sign in South Africa,Africa,road sign,South Africa,25674
25675,road sign in Egypt,Africa,road sign,Egypt,25675
25676,road sign in Nigeria,Africa,road sign,Nigeria,25676
25677,road sign in South Africa,Africa,road sign,South Africa,25677
25678,road sign in Egypt,Africa,road sign,Egypt,25678
25679,road sign in Nigeria,Africa,road sign,Nigeria,25679
25680,road sign in South Africa,Africa,road sign,South Africa,25680
25681,road sign in Egypt,Africa,road sign,Egypt,25681
25682,road sign in Nigeria,Africa,road sign,Nigeria,25682
25683,road sign in South Africa,Africa,road sign,South Africa,25683
25684,road sign in Egypt,Africa,road sign,Egypt,25684
25685,road sign in Nigeria,Africa,road sign,Nigeria,25685
25686,road sign in South Africa,Africa,road sign,South Africa,25686
25687,road sign in Egypt,Africa,road sign,Egypt,25687
25688,road sign in Nigeria,Africa,road sign,Nigeria,25688
25689,road sign in South Africa,Africa,road sign,South Africa,25689
25690,road sign in Egypt,Africa,road sign,Egypt,25690
25691,road sign in Nigeria,Africa,road sign,Nigeria,25691
25692,road sign in South Africa,Africa,road sign,South Africa,25692
25693,road sign in Egypt,Africa,road sign,Egypt,25693
25694,road sign in Nigeria,Africa,road sign,Nigeria,25694
25695,road sign in South Africa,Africa,road sign,South Africa,25695
25696,road sign in Egypt,Africa,road sign,Egypt,25696
25697,road sign in Nigeria,Africa,road sign,Nigeria,25697
25698,road sign in South Africa,Africa,road sign,South Africa,25698
25699,road sign in Egypt,Africa,road sign,Egypt,25699
25700,road sign in Nigeria,Africa,road sign,Nigeria,25700
25701,road sign in South Africa,Africa,road sign,South Africa,25701
25702,road sign in Egypt,Africa,road sign,Egypt,25702
25703,road sign in Nigeria,Africa,road sign,Nigeria,25703
25704,road sign in South Africa,Africa,road sign,South Africa,25704
25705,road sign in Egypt,Africa,road sign,Egypt,25705
25706,road sign in Nigeria,Africa,road sign,Nigeria,25706
25707,road sign in South Africa,Africa,road sign,South Africa,25707
25708,road sign in Egypt,Africa,road sign,Egypt,25708
25709,road sign in Nigeria,Africa,road sign,Nigeria,25709
25710,road sign in South Africa,Africa,road sign,South Africa,25710
25711,road sign in Egypt,Africa,road sign,Egypt,25711
25712,road sign in Nigeria,Africa,road sign,Nigeria,25712
25713,road sign in South Africa,Africa,road sign,South Africa,25713
25714,road sign in Egypt,Africa,road sign,Egypt,25714
25715,road sign in Nigeria,Africa,road sign,Nigeria,25715
25716,road sign in South Africa,Africa,road sign,South Africa,25716
25717,road sign in Egypt,Africa,road sign,Egypt,25717
25718,road sign in Nigeria,Africa,road sign,Nigeria,25718
25719,road sign in South Africa,Africa,road sign,South Africa,25719
25720,road sign in Egypt,Africa,road sign,Egypt,25720
25721,road sign in Nigeria,Africa,road sign,Nigeria,25721
25722,road sign in South Africa,Africa,road sign,South Africa,25722
25723,road sign in Egypt,Africa,road sign,Egypt,25723
25724,road sign in Nigeria,Africa,road sign,Nigeria,25724
25725,road sign in South Africa,Africa,road sign,South Africa,25725
25726,road sign in Egypt,Africa,road sign,Egypt,25726
25727,road sign in Nigeria,Africa,road sign,Nigeria,25727
25728,road sign in South Africa,Africa,road sign,South Africa,25728
25729,road sign in Egypt,Africa,road sign,Egypt,25729
25730,road sign in Nigeria,Africa,road sign,Nigeria,25730
25731,road sign in South Africa,Africa,road sign,South Africa,25731
25732,road sign in Egypt,Africa,road sign,Egypt,25732
25733,road sign in Nigeria,Africa,road sign,Nigeria,25733
25734,road sign in South Africa,Africa,road sign,South Africa,25734
25735,road sign in Egypt,Africa,road sign,Egypt,25735
25736,road sign in Nigeria,Africa,road sign,Nigeria,25736
25737,road sign in South Africa,Africa,road sign,South Africa,25737
25738,road sign in Egypt,Africa,road sign,Egypt,25738
25739,road sign in Nigeria,Africa,road sign,Nigeria,25739
25740,road sign in South Africa,Africa,road sign,South Africa,25740
25741,road sign in Egypt,Africa,road sign,Egypt,25741
25742,road sign in Nigeria,Africa,road sign,Nigeria,25742
25743,road sign in South Africa,Africa,road sign,South Africa,25743
25744,road sign in Egypt,Africa,road sign,Egypt,25744
25745,road sign in Nigeria,Africa,road sign,Nigeria,25745
25746,road sign in South Africa,Africa,road sign,South Africa,25746
25747,road sign in Egypt,Africa,road sign,Egypt,25747
25748,road sign in Nigeria,Africa,road sign,Nigeria,25748
25749,road sign in South Africa,Africa,road sign,South Africa,25749
25750,road sign in Egypt,Africa,road sign,Egypt,25750
25751,road sign in Nigeria,Africa,road sign,Nigeria,25751
25752,road sign in South Africa,Africa,road sign,South Africa,25752
25753,road sign in Egypt,Africa,road sign,Egypt,25753
25754,road sign in Nigeria,Africa,road sign,Nigeria,25754
25755,road sign in South Africa,Africa,road sign,South Africa,25755
25756,road sign in Egypt,Africa,road sign,Egypt,25756
25757,road sign in Nigeria,Africa,road sign,Nigeria,25757
25758,road sign in South Africa,Africa,road sign,South Africa,25758
25759,road sign in Egypt,Africa,road sign,Egypt,25759
25760,road sign in Nigeria,Africa,road sign,Nigeria,25760
25761,road sign in South Africa,Africa,road sign,South Africa,25761
25762,road sign in Egypt,Africa,road sign,Egypt,25762
25763,road sign in Nigeria,Africa,road sign,Nigeria,25763
25764,road sign in South Africa,Africa,road sign,South Africa,25764
25765,road sign in Egypt,Africa,road sign,Egypt,25765
25766,road sign in Nigeria,Africa,road sign,Nigeria,25766
25767,road sign in South Africa,Africa,road sign,South Africa,25767
25768,road sign in Egypt,Africa,road sign,Egypt,25768
25769,road sign in Nigeria,Africa,road sign,Nigeria,25769
25770,road sign in South Africa,Africa,road sign,South Africa,25770
25771,road sign in Egypt,Africa,road sign,Egypt,25771
25772,road sign in Nigeria,Africa,road sign,Nigeria,25772
25773,road sign in South Africa,Africa,road sign,South Africa,25773
25774,road sign in Egypt,Africa,road sign,Egypt,25774
25775,road sign in Nigeria,Africa,road sign,Nigeria,25775
25776,road sign in South Africa,Africa,road sign,South Africa,25776
25777,road sign in Egypt,Africa,road sign,Egypt,25777
25778,road sign in Nigeria,Africa,road sign,Nigeria,25778
25779,road sign in South Africa,Africa,road sign,South Africa,25779
25780,road sign in Egypt,Africa,road sign,Egypt,25780
25781,road sign in Nigeria,Africa,road sign,Nigeria,25781
25782,road sign in South Africa,Africa,road sign,South Africa,25782
25783,road sign in Egypt,Africa,road sign,Egypt,25783
25784,road sign in Nigeria,Africa,road sign,Nigeria,25784
25785,road sign in South Africa,Africa,road sign,South Africa,25785
25786,road sign in Egypt,Africa,road sign,Egypt,25786
25787,road sign in Nigeria,Africa,road sign,Nigeria,25787
25788,road sign in South Africa,Africa,road sign,South Africa,25788
25789,road sign in Egypt,Africa,road sign,Egypt,25789
25790,road sign in Nigeria,Africa,road sign,Nigeria,25790
25791,road sign in South Africa,Africa,road sign,South Africa,25791
25792,road sign in Egypt,Africa,road sign,Egypt,25792
25793,road sign in Nigeria,Africa,road sign,Nigeria,25793
25794,road sign in South Africa,Africa,road sign,South Africa,25794
25795,road sign in Egypt,Africa,road sign,Egypt,25795
25796,road sign in Nigeria,Africa,road sign,Nigeria,25796
25797,road sign in South Africa,Africa,road sign,South Africa,25797
25798,road sign in Egypt,Africa,road sign,Egypt,25798
25799,road sign in Nigeria,Africa,road sign,Nigeria,25799
25800,road sign in South Africa,Africa,road sign,South Africa,25800
25801,road sign in Egypt,Africa,road sign,Egypt,25801
25802,road sign in Nigeria,Africa,road sign,Nigeria,25802
25803,road sign in South Africa,Africa,road sign,South Africa,25803
25804,road sign in Egypt,Africa,road sign,Egypt,25804
25805,road sign in Nigeria,Africa,road sign,Nigeria,25805
25806,road sign in South Africa,Africa,road sign,South Africa,25806
25807,road sign in Egypt,Africa,road sign,Egypt,25807
25808,road sign in Nigeria,Africa,road sign,Nigeria,25808
25809,road sign in South Africa,Africa,road sign,South Africa,25809
25810,road sign in Egypt,Africa,road sign,Egypt,25810
25811,road sign in Nigeria,Africa,road sign,Nigeria,25811
25812,road sign in South Africa,Africa,road sign,South Africa,25812
25813,road sign in Egypt,Africa,road sign,Egypt,25813
25814,road sign in Nigeria,Africa,road sign,Nigeria,25814
25815,road sign in South Africa,Africa,road sign,South Africa,25815
25816,road sign in Egypt,Africa,road sign,Egypt,25816
25817,road sign in Nigeria,Africa,road sign,Nigeria,25817
25818,road sign in South Africa,Africa,road sign,South Africa,25818
25819,road sign in Egypt,Africa,road sign,Egypt,25819
25820,road sign in Nigeria,Africa,road sign,Nigeria,25820
25821,road sign in South Africa,Africa,road sign,South Africa,25821
25822,road sign in Egypt,Africa,road sign,Egypt,25822
25823,road sign in Nigeria,Africa,road sign,Nigeria,25823
25824,road sign in South Africa,Africa,road sign,South Africa,25824
25825,road sign in Egypt,Africa,road sign,Egypt,25825
25826,road sign in Nigeria,Africa,road sign,Nigeria,25826
25827,road sign in South Africa,Africa,road sign,South Africa,25827
25828,road sign in Egypt,Africa,road sign,Egypt,25828
25829,road sign in Nigeria,Africa,road sign,Nigeria,25829
25830,road sign in South Africa,Africa,road sign,South Africa,25830
25831,road sign in Egypt,Africa,road sign,Egypt,25831
25832,road sign in Nigeria,Africa,road sign,Nigeria,25832
25833,road sign in South Africa,Africa,road sign,South Africa,25833
25834,road sign in Egypt,Africa,road sign,Egypt,25834
25835,road sign in Nigeria,Africa,road sign,Nigeria,25835
25836,road sign in South Africa,Africa,road sign,South Africa,25836
25837,road sign in Egypt,Africa,road sign,Egypt,25837
25838,road sign in Nigeria,Africa,road sign,Nigeria,25838
25839,road sign in South Africa,Africa,road sign,South Africa,25839
25840,road sign in Egypt,Africa,road sign,Egypt,25840
25841,road sign in Nigeria,Africa,road sign,Nigeria,25841
25842,road sign in South Africa,Africa,road sign,South Africa,25842
25843,road sign in Egypt,Africa,road sign,Egypt,25843
25844,road sign in Nigeria,Africa,road sign,Nigeria,25844
25845,road sign in South Africa,Africa,road sign,South Africa,25845
25846,road sign in Egypt,Africa,road sign,Egypt,25846
25847,road sign in Nigeria,Africa,road sign,Nigeria,25847
25848,road sign in South Africa,Africa,road sign,South Africa,25848
25849,road sign in Egypt,Africa,road sign,Egypt,25849
25850,road sign in Nigeria,Africa,road sign,Nigeria,25850
25851,road sign in South Africa,Africa,road sign,South Africa,25851
25852,road sign in Egypt,Africa,road sign,Egypt,25852
25853,road sign in Nigeria,Africa,road sign,Nigeria,25853
25854,road sign in South Africa,Africa,road sign,South Africa,25854
25855,road sign in Egypt,Africa,road sign,Egypt,25855
25856,road sign in Nigeria,Africa,road sign,Nigeria,25856
25857,road sign in South Africa,Africa,road sign,South Africa,25857
25858,road sign in Egypt,Africa,road sign,Egypt,25858
25859,road sign in Nigeria,Africa,road sign,Nigeria,25859
25860,road sign in South Africa,Africa,road sign,South Africa,25860
25861,road sign in Egypt,Africa,road sign,Egypt,25861
25862,road sign in Nigeria,Africa,road sign,Nigeria,25862
25863,road sign in South Africa,Africa,road sign,South Africa,25863
25864,road sign in Egypt,Africa,road sign,Egypt,25864
25865,road sign in Nigeria,Africa,road sign,Nigeria,25865
25866,road sign in South Africa,Africa,road sign,South Africa,25866
25867,road sign in Egypt,Africa,road sign,Egypt,25867
25868,road sign in Nigeria,Africa,road sign,Nigeria,25868
25869,road sign in South Africa,Africa,road sign,South Africa,25869
25870,road sign in Egypt,Africa,road sign,Egypt,25870
25871,road sign in Nigeria,Africa,road sign,Nigeria,25871
25872,road sign in South Africa,Africa,road sign,South Africa,25872
25873,road sign in Egypt,Africa,road sign,Egypt,25873
25874,road sign in Nigeria,Africa,road sign,Nigeria,25874
25875,road sign in South Africa,Africa,road sign,South Africa,25875
25876,road sign in Egypt,Africa,road sign,Egypt,25876
25877,road sign in Nigeria,Africa,road sign,Nigeria,25877
25878,road sign in South Africa,Africa,road sign,South Africa,25878
25879,road sign in Egypt,Africa,road sign,Egypt,25879
25880,road sign in Nigeria,Africa,road sign,Nigeria,25880
25881,road sign in South Africa,Africa,road sign,South Africa,25881
25882,road sign in Egypt,Africa,road sign,Egypt,25882
25883,road sign in Nigeria,Africa,road sign,Nigeria,25883
25884,road sign in South Africa,Africa,road sign,South Africa,25884
25885,road sign in Egypt,Africa,road sign,Egypt,25885
25886,road sign in Nigeria,Africa,road sign,Nigeria,25886
25887,road sign in South Africa,Africa,road sign,South Africa,25887
25888,road sign in Egypt,Africa,road sign,Egypt,25888
25889,road sign in Nigeria,Africa,road sign,Nigeria,25889
25890,road sign in South Africa,Africa,road sign,South Africa,25890
25891,road sign in Egypt,Africa,road sign,Egypt,25891
25892,road sign in Nigeria,Africa,road sign,Nigeria,25892
25893,road sign in South Africa,Africa,road sign,South Africa,25893
25894,road sign in Egypt,Africa,road sign,Egypt,25894
25895,road sign in Nigeria,Africa,road sign,Nigeria,25895
25896,road sign in South Africa,Africa,road sign,South Africa,25896
25897,road sign in Egypt,Africa,road sign,Egypt,25897
25898,road sign in Nigeria,Africa,road sign,Nigeria,25898
25899,road sign in South Africa,Africa,road sign,South Africa,25899
25900,road sign in Egypt,Africa,road sign,Egypt,25900
25901,road sign in Nigeria,Africa,road sign,Nigeria,25901
25902,road sign in South Africa,Africa,road sign,South Africa,25902
25903,road sign in Egypt,Africa,road sign,Egypt,25903
25904,road sign in Nigeria,Africa,road sign,Nigeria,25904
25905,road sign in South Africa,Africa,road sign,South Africa,25905
25906,road sign in Egypt,Africa,road sign,Egypt,25906
25907,road sign in Nigeria,Africa,road sign,Nigeria,25907
25908,road sign in South Africa,Africa,road sign,South Africa,25908
25909,road sign in Egypt,Africa,road sign,Egypt,25909
25910,road sign in Nigeria,Africa,road sign,Nigeria,25910
25911,road sign in South Africa,Africa,road sign,South Africa,25911
25912,road sign in Egypt,Africa,road sign,Egypt,25912
25913,road sign in Nigeria,Africa,road sign,Nigeria,25913
25914,road sign in South Africa,Africa,road sign,South Africa,25914
25915,road sign in Egypt,Africa,road sign,Egypt,25915
25916,road sign in Nigeria,Africa,road sign,Nigeria,25916
25917,road sign in South Africa,Africa,road sign,South Africa,25917
25918,road sign in Egypt,Africa,road sign,Egypt,25918
25919,road sign in Nigeria,Africa,road sign,Nigeria,25919
25920,road sign in South Africa,Africa,road sign,South Africa,25920
25921,road sign in Egypt,Africa,road sign,Egypt,25921
25922,road sign in Nigeria,Africa,road sign,Nigeria,25922
25923,road sign in South Africa,Africa,road sign,South Africa,25923
25924,road sign in Egypt,Africa,road sign,Egypt,25924
25925,road sign in Nigeria,Africa,road sign,Nigeria,25925
25926,road sign in South Africa,Africa,road sign,South Africa,25926
25927,road sign in Egypt,Africa,road sign,Egypt,25927
